customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,split,has_international_plan,has_voice_mail_plan,total_minutes,total_calls,total_charges,monthly_revenue,estimated_remaining_months,estimated_clv,feedback_text,feedback_category,sentiment,complaint_intensity
CUST_002105,WV,100,415,No,No,0,166.0,102,28.22,236.1,97,20.07,134.3,93,6.04,10.9,4,2.94,1,0,train,0,0,547.3000000000001,296,57.27,57.27,12,687.24,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002106,SD,64,415,No,No,0,174.5,98,29.67,180.2,103,15.32,179.0,89,8.06,10.7,2,2.89,2,0,train,0,0,544.4000000000001,292,55.940000000000005,55.940000000000005,12,671.28,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002107,MD,116,510,Yes,Yes,27,175.5,137,29.84,210.6,60,17.9,294.8,121,13.27,6.9,5,1.86,1,0,train,1,1,687.8000000000001,323,62.86999999999999,62.86999999999999,12,754.44,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002108,ND,147,408,Yes,Yes,35,157.5,109,26.78,189.6,67,16.12,227.0,76,10.22,11.1,2,3.0,3,1,train,1,1,585.2,254,56.120000000000005,56.120000000000005,12,673.44,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002109,MO,84,415,No,Yes,35,207.5,138,35.28,201.0,116,17.09,164.5,107,7.4,7.5,16,2.03,4,0,train,0,1,580.5,377,61.8,61.8,12,741.6,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002110,IL,86,510,No,Yes,16,144.8,105,24.62,206.2,111,17.53,255.4,117,11.49,11.6,2,3.13,4,0,train,0,1,618.0,335,56.77000000000001,56.77000000000001,12,681.24,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002111,UT,134,415,No,No,0,258.8,85,44.0,129.5,114,11.01,193.6,106,8.71,10.9,7,2.94,2,0,train,0,0,592.8,312,66.66,66.66,18,1199.88,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002112,MI,105,415,No,No,0,226.9,106,38.57,182.2,77,15.49,203.9,107,9.18,11.6,2,3.13,0,1,train,0,0,624.6,292,66.37,66.37,18,1194.66,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002113,AR,88,408,No,No,0,152.9,119,25.99,171.2,107,14.55,257.0,106,11.57,12.0,5,3.24,2,0,train,0,0,593.1,337,55.35,55.35,12,664.2,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002114,AK,86,408,No,No,0,150.8,85,25.64,295.9,88,25.15,247.2,104,11.12,12.5,1,3.38,1,0,train,0,0,706.4,278,65.28999999999999,65.28999999999999,18,1175.22,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002115,NH,141,415,No,Yes,32,322.4,92,54.81,283.2,107,24.07,209.5,111,9.43,6.7,3,1.81,1,1,train,0,1,821.8,313,90.12,90.12,18,1622.16,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002116,NM,148,408,No,No,0,153.6,148,26.11,262.1,87,22.28,225.5,99,10.15,9.8,3,2.65,2,0,train,0,0,651.0,337,61.19,61.19,12,734.28,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002117,MN,163,408,No,Yes,22,215.1,91,36.57,138.9,102,11.81,146.2,109,6.58,12.4,2,3.35,2,0,train,0,1,512.6,304,58.31,58.31,12,699.72,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002118,IA,89,415,No,Yes,35,174.4,108,29.65,196.7,100,16.72,127.4,74,5.73,11.8,3,3.19,1,0,train,0,1,510.3,285,55.28999999999999,55.28999999999999,12,663.48,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002119,RI,63,415,No,No,0,180.5,126,30.69,230.0,98,19.55,232.5,73,10.46,10.6,3,2.86,0,0,train,0,0,653.6,300,63.56,63.56,12,762.72,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002120,AL,102,415,No,No,0,123.1,106,20.93,182.0,102,15.47,244.6,75,11.01,12.6,7,3.4,2,0,train,0,0,562.3000000000001,290,50.809999999999995,50.809999999999995,6,304.86,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002121,SD,104,408,No,No,0,200.2,92,34.03,118.7,87,10.09,236.6,65,10.65,6.0,6,1.62,2,0,train,0,0,561.5,250,56.39,56.39,12,676.68,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002122,MT,63,415,No,Yes,33,184.2,111,31.31,312.6,89,26.57,264.0,55,11.88,12.2,4,3.29,1,0,train,0,1,773.0,259,73.05,73.05,18,1314.9,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002123,KY,105,415,No,Yes,24,274.7,99,46.7,193.5,118,16.45,299.6,109,13.48,10.8,3,2.92,3,0,train,0,1,778.5999999999999,329,79.55000000000001,79.55000000000001,18,1431.9,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002124,DC,68,415,Yes,Yes,39,142.0,140,24.14,241.6,89,20.54,302.0,72,13.59,11.3,5,3.05,1,0,train,1,1,696.9,306,61.31999999999999,61.31999999999999,12,735.84,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002125,CO,63,408,Yes,Yes,21,151.5,99,25.76,147.8,89,12.56,210.4,114,9.47,10.0,4,2.7,1,0,train,1,1,519.7,306,50.49,50.49,6,302.94,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002126,KS,91,408,Yes,No,0,246.4,110,41.89,182.0,98,15.47,157.6,106,7.09,12.1,2,3.27,2,1,train,1,0,598.1,316,67.72,67.72,18,1218.96,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002127,NC,101,415,No,No,0,232.7,114,39.56,186.4,123,15.84,153.3,122,6.9,11.5,6,3.11,5,0,train,0,0,583.9000000000001,365,65.41000000000001,65.41000000000001,18,1177.38,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002128,SC,116,408,No,No,0,288.0,120,48.96,255.8,90,21.74,233.4,99,10.5,13.4,4,3.62,0,1,train,0,0,790.5999999999999,313,84.82000000000001,84.82000000000001,18,1526.76,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002129,CO,131,415,No,Yes,23,170.8,145,29.04,236.7,93,20.12,294.5,100,13.25,12.7,1,3.43,1,0,train,0,1,714.7,339,65.84,65.84,18,1185.12,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002130,MN,84,415,No,No,0,216.1,114,36.74,197.5,107,16.79,217.8,104,9.8,9.8,3,2.65,1,0,train,0,0,641.2,328,65.98,65.98,18,1187.64,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002131,WY,104,415,No,No,0,138.7,100,23.58,215.4,58,18.31,164.3,98,7.39,4.9,4,1.32,2,0,train,0,0,523.3000000000001,260,50.6,50.6,6,303.6,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002132,FL,108,510,No,No,0,210.7,112,35.82,238.7,73,20.29,253.6,90,11.41,9.2,5,2.48,3,0,train,0,0,712.2,280,70.0,70.0,18,1260.0,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002133,NY,111,415,No,No,0,181.8,117,30.91,158.1,91,13.44,266.2,123,11.98,9.7,9,2.62,0,0,train,0,0,615.8,340,58.95,58.95,12,707.4,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002134,OK,155,408,No,Yes,30,61.6,103,10.47,255.1,110,21.68,225.9,96,10.17,12.4,5,3.35,1,0,train,0,1,555.0,314,45.67,45.67,6,274.02,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002135,ME,66,510,No,No,0,207.7,85,35.31,196.7,112,16.72,261.7,83,11.78,6.8,3,1.84,1,0,train,0,0,672.8999999999999,283,65.65,65.65,18,1181.7,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002136,NE,64,510,No,No,0,219.2,73,37.26,167.0,65,14.2,161.4,119,7.26,10.0,5,2.7,1,0,train,0,0,557.6,262,61.419999999999995,61.419999999999995,12,737.04,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002137,OH,69,415,No,No,0,227.0,122,38.59,258.7,111,21.99,169.7,87,7.64,8.9,1,2.4,2,0,train,0,0,664.3,321,70.62,70.62,18,1271.16,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002138,DC,101,415,No,No,0,257.3,84,43.74,184.8,115,15.71,108.9,109,4.9,13.5,7,3.65,0,0,train,0,0,564.5,315,68.00000000000001,68.00000000000001,18,1224.0,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002139,OK,15,415,No,No,0,121.1,130,20.59,216.0,86,18.36,235.1,33,10.58,16.1,5,4.35,2,0,train,0,0,588.3000000000001,254,53.88,53.88,6,323.28,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002140,NJ,88,415,No,No,0,301.5,136,51.26,257.7,72,21.9,132.9,118,5.98,13.4,2,3.62,4,1,train,0,0,705.5,328,82.76,82.76,18,1489.68,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002141,IA,197,415,No,No,0,233.9,96,39.76,218.9,111,18.61,182.9,109,8.23,9.5,3,2.57,0,0,train,0,0,645.2,319,69.16999999999999,69.16999999999999,18,1245.06,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002142,VA,50,415,Yes,No,0,99.6,108,16.93,308.7,102,26.24,161.2,62,7.25,13.7,6,3.7,2,1,train,1,0,583.2,278,54.120000000000005,54.120000000000005,6,324.72,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002143,VA,172,510,No,No,0,169.8,123,28.87,183.1,94,15.56,395.0,72,17.77,12.7,7,3.43,2,0,train,0,0,760.6,296,65.63000000000001,65.63000000000001,18,1181.34,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002144,NM,188,415,Yes,Yes,26,198.8,115,33.8,166.6,67,14.16,198.5,118,8.93,14.4,3,3.89,1,1,train,1,1,578.3,303,60.779999999999994,60.779999999999994,12,729.36,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002145,FL,85,408,Yes,No,0,116.2,86,19.75,229.7,127,19.52,204.2,109,9.19,10.1,3,2.73,3,0,train,1,0,560.1999999999999,325,51.18999999999999,51.18999999999999,6,307.14,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002146,RI,103,510,Yes,No,0,255.9,128,43.5,140.9,92,11.98,308.9,130,13.9,12.1,2,3.27,1,1,train,1,0,717.8000000000001,352,72.65,72.65,18,1307.7,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002147,NJ,136,408,No,Yes,27,187.7,84,31.91,221.0,147,18.79,145.7,110,6.56,10.0,4,2.7,3,0,train,0,1,564.4,345,59.96000000000001,59.96000000000001,12,719.52,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002148,NE,155,408,No,Yes,21,195.9,91,33.3,213.9,84,18.18,88.2,111,3.97,8.6,4,2.32,0,0,train,0,1,506.6,290,57.77,57.77,12,693.24,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002149,WV,145,415,No,No,0,129.4,97,22.0,185.4,101,15.76,204.7,106,9.21,1.1,2,0.3,2,0,train,0,0,520.6,306,47.27,47.27,6,283.62,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002150,WY,116,510,No,Yes,12,221.0,108,37.57,151.0,118,12.84,179.0,80,8.06,9.0,6,2.43,2,0,train,0,1,560.0,312,60.9,60.9,12,730.8,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002151,SC,152,408,No,No,0,140.5,92,23.89,186.8,96,15.88,227.0,89,10.22,9.5,5,2.57,2,0,train,0,0,563.8,282,52.56,52.56,6,315.36,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002152,MS,65,415,Yes,No,0,277.9,123,47.24,155.8,112,13.24,256.9,71,11.56,9.2,10,2.48,0,1,train,1,0,699.8,316,74.52000000000001,74.52000000000001,18,1341.36,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002153,ND,180,415,No,No,0,224.9,105,38.23,250.0,101,21.25,216.1,73,9.72,6.7,5,1.81,3,1,train,0,0,697.7,284,71.01,71.01,18,1278.18,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002154,IL,67,415,No,No,0,109.1,117,18.55,217.4,124,18.48,188.4,141,8.48,12.8,6,3.46,0,0,train,0,0,527.6999999999999,388,48.970000000000006,48.970000000000006,6,293.82,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002155,OR,60,415,No,No,0,207.8,109,35.33,123.5,112,10.5,291.6,115,13.12,5.7,9,1.54,0,0,train,0,0,628.6000000000001,345,60.489999999999995,60.489999999999995,12,725.88,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002156,IA,44,415,No,No,0,308.6,139,52.46,150.8,94,12.82,198.7,66,8.94,7.3,3,1.97,4,1,train,0,0,665.4,302,76.19,76.19,18,1371.42,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002157,ME,25,510,No,No,0,242.6,69,41.24,209.0,117,17.77,219.7,82,9.89,14.4,6,3.89,2,0,train,0,0,685.6999999999999,274,72.79,72.79,18,1310.22,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002158,WY,145,408,No,No,0,229.6,82,39.03,138.1,103,11.74,250.8,109,11.29,3.3,3,0.89,1,0,train,0,0,621.8,297,62.95,62.95,12,755.4,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002159,WI,122,510,No,Yes,28,166.0,62,28.22,233.9,88,19.88,170.1,84,7.65,7.7,3,2.08,2,0,train,0,1,577.7,237,57.82999999999999,57.82999999999999,12,693.96,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002160,SC,121,415,No,No,0,144.8,126,24.62,200.6,82,17.05,208.8,81,9.4,13.3,9,3.59,0,1,train,0,0,567.5,298,54.66,54.66,6,327.96,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002161,DC,55,510,Yes,No,0,106.1,77,18.04,123.5,100,10.5,96.4,92,4.34,12.9,3,3.48,0,0,train,1,0,338.9,272,36.35999999999999,36.35999999999999,6,218.16,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002162,CT,77,415,No,No,0,221.8,84,37.71,166.0,125,14.11,210.2,72,9.46,13.2,4,3.56,1,0,train,0,0,611.2,285,64.84,64.84,18,1167.12,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002163,OR,12,415,No,No,0,204.6,98,34.78,212.5,90,18.06,182.1,95,8.19,9.8,7,2.65,2,0,train,0,0,609.0,290,63.68,63.68,12,764.16,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002164,OR,64,510,No,No,0,213.5,93,36.3,166.6,114,14.16,122.0,78,5.49,14.1,3,3.81,3,0,train,0,0,516.2,288,59.76,59.76,12,717.12,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002165,NV,92,415,No,Yes,44,152.0,95,25.84,274.9,73,23.37,162.4,121,7.31,10.0,1,2.7,2,0,train,0,1,599.3,290,59.220000000000006,59.220000000000006,12,710.64,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002166,MN,125,415,Yes,Yes,29,260.8,81,44.34,163.7,112,13.91,271.7,117,12.23,17.0,6,4.59,1,1,train,1,1,713.2,316,75.07000000000001,75.07000000000001,18,1351.26,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002167,OK,160,408,No,No,0,166.4,117,28.29,317.0,129,26.95,160.4,121,7.22,10.0,2,2.7,1,0,train,0,0,653.8,369,65.16,65.16,18,1172.88,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002168,KS,79,415,No,No,0,177.9,83,30.24,167.3,84,14.22,223.7,142,10.07,15.2,8,4.1,0,0,train,0,0,584.1000000000001,317,58.63,58.63,12,703.56,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002169,RI,36,415,No,No,0,235.1,97,39.97,196.8,104,16.73,259.7,110,11.69,7.0,7,1.89,3,0,train,0,0,698.5999999999999,318,70.28,70.28,18,1265.04,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002170,IL,138,408,Yes,No,0,268.4,81,45.63,174.4,115,14.82,193.5,96,8.71,11.6,4,3.13,1,0,train,1,0,647.9,296,72.28999999999999,72.28999999999999,18,1301.22,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002171,WI,72,408,No,No,0,179.9,113,30.58,149.8,112,12.73,168.2,79,7.57,9.8,7,2.65,2,0,train,0,0,507.7000000000001,311,53.53,53.53,6,321.18,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002172,MI,74,415,No,No,0,314.1,86,53.4,222.4,99,18.9,259.0,121,11.66,12.3,5,3.32,3,1,train,0,0,807.8,311,87.27999999999999,87.27999999999999,18,1571.04,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002173,MI,134,415,No,Yes,41,162.0,82,27.54,324.7,77,27.6,160.1,112,7.2,11.9,5,3.21,0,0,train,0,1,658.6999999999999,276,65.55,65.55,18,1179.9,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002174,MA,145,415,No,No,0,175.8,89,29.89,274.3,119,23.32,226.6,69,10.2,12.4,4,3.35,1,0,train,0,0,689.1,281,66.75999999999999,66.75999999999999,18,1201.68,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002175,AL,136,510,No,No,0,109.4,91,18.6,207.5,111,17.64,135.0,107,6.08,11.6,5,3.13,0,0,train,0,0,463.5,314,45.45,45.45,6,272.7,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002176,WI,66,415,Yes,No,0,208.7,84,35.48,173.3,88,14.73,264.7,107,11.91,8.3,3,2.24,3,0,train,1,0,655.0,282,64.35999999999999,64.35999999999999,18,1158.48,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002177,VT,152,510,No,Yes,20,214.6,108,36.48,96.6,82,8.21,170.7,145,7.68,7.9,5,2.13,1,0,train,0,1,489.7999999999999,340,54.5,54.5,6,327.0,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002178,CT,162,408,No,No,0,49.2,121,8.36,143.9,136,12.23,203.0,97,9.14,12.1,13,3.27,1,0,train,0,0,408.2000000000001,367,33.0,33.0,6,198.0,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002179,OR,72,510,No,No,0,141.3,133,24.02,134.9,96,11.47,227.5,97,10.24,11.2,3,3.02,2,0,train,0,0,514.9000000000001,329,48.75000000000001,48.75000000000001,6,292.5,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002180,HI,101,415,No,No,0,253.2,89,43.04,237.9,114,20.22,154.3,85,6.94,9.7,7,2.62,4,0,train,0,0,655.1000000000001,295,72.82000000000001,72.82000000000001,18,1310.76,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002181,WV,125,415,No,No,0,206.0,128,35.02,198.1,71,16.84,135.9,116,6.12,13.2,3,3.56,0,0,train,0,0,553.2,318,61.54,61.54,12,738.48,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002182,RI,46,408,No,No,0,40.4,105,6.87,172.4,83,14.65,145.1,89,6.53,9.0,2,2.43,2,0,train,0,0,366.9,279,30.48,30.48,6,182.88,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002183,MI,132,408,No,No,0,291.2,104,49.5,234.2,132,19.91,191.7,87,8.63,8.9,3,2.4,1,1,train,0,0,725.9999999999999,326,80.44,80.44,18,1447.92,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002184,ME,193,415,No,Yes,31,71.2,58,12.1,124.7,105,10.6,155.5,108,7.0,11.7,3,3.16,0,0,train,0,1,363.1,274,32.86,32.86,6,197.16,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002185,WV,63,510,No,No,0,261.8,69,44.51,245.0,135,20.83,202.1,94,9.09,14.7,4,3.97,0,1,train,0,0,723.6,302,78.4,78.4,18,1411.2,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002186,NE,124,510,No,No,0,191.3,134,32.52,261.5,113,22.23,182.3,111,8.2,10.0,3,2.7,1,0,train,0,0,645.1,361,65.65,65.65,18,1181.7,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002187,DC,144,415,No,No,0,133.3,101,22.66,255.5,127,21.72,228.6,68,10.29,11.6,2,3.13,0,0,train,0,0,629.0,298,57.8,57.8,12,693.6,The service works well and I have no major complaints.,service_quality,positive,1
